tc,call_volume,aht,service_level,art,positions,positions_quantile,resources_shifts
2022-12-24 10:15:00+03:00,140,165,80,30,30,6,7
2022-12-24 10:30:00+03:00,146,159,80,30,30,6,7
2022-12-24 10:45:00+03:00,143,177,80,30,32,7,7
2022-12-24 11:00:00+03:00,145,174,80,30,32,7,7
2022-12-24 11:15:00+03:00,145,174,80,30,32,7,7
2022-12-24 11:30:00+03:00,148,167,80,30,32,7,7
2022-12-24 11:45:00+03:00,144,168,80,30,31,7,7
2022-12-24 12:00:00+03:00,138,178,80,30,32,7,7
2022-12-24 12:15:00+03:00,136,168,80,30,30,6,7
2022-12-24 12:30:00+03:00,137,165,80,30,29,6,7
2022-12-24 12:45:00+03:00,132,162,80,30,28,6,8
2022-12-24 13:00:00+03:00,126,157,80,30,26,6,8
2022-12-24 13:15:00+03:00,125,168,80,30,27,6,8
2022-12-24 13:30:00+03:00,124,162,80,30,26,6,8
2022-12-24 13:45:00+03:00,111,179,80,30,26,6,8
2022-12-24 14:00:00+03:00,113,175,80,30,26,6,8
2022-12-24 14:15:00+03:00,111,183,80,30,27,6,8
2022-12-24 14:30:00+03:00,103,175,80,30,24,5,8
2022-12-24 14:45:00+03:00,100,177,80,30,24,5,8
2022-12-24 15:00:00+03:00,98,162,80,30,21,5,5
2022-12-24 15:15:00+03:00,97,177,80,30,23,5,5
2022-12-24 15:30:00+03:00,97,167,80,30,22,5,5
2022-12-24 15:45:00+03:00,95,161,80,30,21,5,5
2022-12-24 16:00:00+03:00,88,150,80,30,18,4,5
2022-12-24 16:15:00+03:00,86,162,80,30,19,4,5
2022-12-24 16:30:00+03:00,81,170,80,30,19,4,5
2022-12-24 16:45:00+03:00,79,170,80,30,19,4,5
2022-12-24 17:00:00+03:00,72,160,80,30,16,4,5
2022-12-24 17:15:00+03:00,65,154,80,30,14,3,4
2022-12-24 17:30:00+03:00,61,167,80,30,15,3,4
2022-12-24 17:45:00+03:00,59,159,80,30,14,3,4
2022-12-24 18:00:00+03:00,55,161,80,30,13,3,3
2022-12-24 18:15:00+03:00,58,151,80,30,13,3,3
2022-12-24 18:30:00+03:00,56,162,80,30,13,3,3
2022-12-24 18:45:00+03:00,46,156,80,30,11,3,2
2022-12-24 19:00:00+03:00,46,175,80,30,12,3,1
2022-12-24 19:15:00+03:00,38,151,80,30,9,2,1
2022-12-24 19:30:00+03:00,40,151,80,30,10,2,1
2022-12-24 19:45:00+03:00,35,141,80,30,8,2,1
2022-12-24 20:00:00+03:00,38,156,80,30,9,2,1
2022-12-24 20:15:00+03:00,32,169,80,30,9,2,1
2022-12-24 20:30:00+03:00,32,184,80,30,9,2,1
2022-12-24 20:45:00+03:00,27,174,80,30,8,2,1
2022-12-24 21:00:00+03:00,31,175,80,30,9,2,1
2022-12-24 21:15:00+03:00,24,143,80,30,6,2,1
2022-12-24 21:30:00+03:00,22,244,80,30,9,2,1
2022-12-24 21:45:00+03:00,19,147,80,30,5,1,0
2022-12-24 22:00:00+03:00,18,128,80,30,5,1,0
2022-12-24 22:15:00+03:00,18,141,80,30,5,1,0
2022-12-24 22:30:00+03:00,16,163,80,30,5,1,0
2022-12-24 22:45:00+03:00,15,140,80,30,4,1,0
2022-12-24 23:00:00+03:00,9,126,80,30,3,1,0
2022-12-24 23:15:00+03:00,10,99,80,30,3,1,0
2022-12-24 23:30:00+03:00,10,203,80,30,4,1,0
2022-12-24 23:45:00+03:00,9,153,80,30,3,1,0
2022-12-25 00:00:00+03:00,8,220,80,30,4,1,0
2022-12-25 00:15:00+03:00,7,197,80,30,3,1,0
2022-12-25 00:30:00+03:00,6,83,80,30,2,1,0
2022-12-25 00:45:00+03:00,7,174,80,30,3,1,0
2022-12-25 01:00:00+03:00,4,78,80,30,2,1,0
2022-12-25 01:15:00+03:00,3,73,80,30,1,1,0
2022-12-25 01:30:00+03:00,5,169,80,30,3,1,0
2022-12-25 01:45:00+03:00,7,81,80,30,2,1,0
2022-12-25 02:00:00+03:00,6,180,80,30,3,1,0
2022-12-25 02:15:00+03:00,6,157,80,30,3,1,0
2022-12-25 02:30:00+03:00,7,247,80,30,4,1,0
2022-12-25 02:45:00+03:00,7,165,80,30,3,1,0
2022-12-25 03:00:00+03:00,6,247,80,30,4,1,0
2022-12-25 03:15:00+03:00,7,133,80,30,3,1,0
2022-12-25 03:30:00+03:00,6,109,80,30,2,1,0
2022-12-25 03:45:00+03:00,6,126,80,30,2,1,0
2022-12-25 04:00:00+03:00,8,109,80,30,3,1,0
2022-12-25 04:15:00+03:00,12,110,80,30,3,1,0
2022-12-25 04:30:00+03:00,12,93,80,30,3,1,0
2022-12-25 04:45:00+03:00,10,118,80,30,3,1,0
2022-12-25 05:00:00+03:00,17,64,80,30,3,1,0
2022-12-25 05:15:00+03:00,13,108,80,30,3,1,0
2022-12-25 05:30:00+03:00,15,105,80,30,4,1,0
2022-12-25 05:45:00+03:00,15,113,80,30,4,1,0
2022-12-25 06:00:00+03:00,16,101,80,30,4,1,2
2022-12-25 06:15:00+03:00,23,143,80,30,6,2,2
2022-12-25 06:30:00+03:00,22,144,80,30,6,2,2
2022-12-25 06:45:00+03:00,24,138,80,30,6,2,2
2022-12-25 07:00:00+03:00,27,132,80,30,6,2,2
2022-12-25 07:15:00+03:00,30,116,80,30,6,2,2
2022-12-25 07:30:00+03:00,35,143,80,30,8,2,2
2022-12-25 07:45:00+03:00,36,143,80,30,8,2,2
2022-12-25 08:00:00+03:00,42,141,80,30,9,2,2
2022-12-25 08:15:00+03:00,39,148,80,30,9,2,2
2022-12-25 08:30:00+03:00,44,160,80,30,11,3,2
2022-12-25 08:45:00+03:00,48,159,80,30,12,3,3
2022-12-25 09:00:00+03:00,58,154,80,30,13,3,3
2022-12-25 09:15:00+03:00,63,154,80,30,14,3,3
2022-12-25 09:30:00+03:00,74,150,80,30,16,4,3
2022-12-25 09:45:00+03:00,69,146,80,30,14,3,3
2022-12-25 10:00:00+03:00,73,143,80,30,15,3,4
2022-12-25 10:15:00+03:00,79,155,80,30,17,4,4
2022-12-25 10:30:00+03:00,81,147,80,30,17,4,4
2022-12-25 10:45:00+03:00,88,150,80,30,18,4,4
2022-12-25 11:00:00+03:00,86,148,80,30,18,4,4
2022-12-25 11:15:00+03:00,86,156,80,30,18,4,4
2022-12-25 11:30:00+03:00,95,170,80,30,22,5,4
2022-12-25 11:45:00+03:00,86,156,80,30,18,4,4
2022-12-25 12:00:00+03:00,87,149,80,30,18,4,4
2022-12-25 12:15:00+03:00,84,158,80,30,18,4,4
2022-12-25 12:30:00+03:00,87,156,80,30,19,4,4
2022-12-25 12:45:00+03:00,82,162,80,30,18,4,6
2022-12-25 13:00:00+03:00,81,175,80,30,19,4,6
2022-12-25 13:15:00+03:00,81,151,80,30,17,4,6
2022-12-25 13:30:00+03:00,76,155,80,30,16,4,6
2022-12-25 13:45:00+03:00,79,161,80,30,18,4,6
2022-12-25 14:00:00+03:00,75,130,80,30,14,3,6
2022-12-25 14:15:00+03:00,74,132,80,30,14,3,6
2022-12-25 14:30:00+03:00,73,137,80,30,14,3,6
2022-12-25 14:45:00+03:00,74,157,80,30,16,4,6
2022-12-25 15:00:00+03:00,73,155,80,30,16,4,4
2022-12-25 15:15:00+03:00,70,184,80,30,18,4,4
2022-12-25 15:30:00+03:00,66,150,80,30,14,3,4
2022-12-25 15:45:00+03:00,67,163,80,30,16,4,4
2022-12-25 16:00:00+03:00,62,141,80,30,13,3,4
2022-12-25 16:15:00+03:00,62,143,80,30,13,3,4
2022-12-25 16:30:00+03:00,65,157,80,30,15,3,4
2022-12-25 16:45:00+03:00,59,150,80,30,13,3,4
2022-12-25 17:00:00+03:00,59,147,80,30,13,3,4
2022-12-25 17:15:00+03:00,57,149,80,30,13,3,4
2022-12-25 17:30:00+03:00,55,145,80,30,12,3,4
2022-12-25 17:45:00+03:00,57,155,80,30,13,3,3
2022-12-25 18:00:00+03:00,50,155,80,30,12,3,3
2022-12-25 18:15:00+03:00,49,146,80,30,11,3,3
2022-12-25 18:30:00+03:00,48,154,80,30,11,3,3
2022-12-25 18:45:00+03:00,48,144,80,30,11,3,3
2022-12-25 19:00:00+03:00,43,141,80,30,10,2,2
2022-12-25 19:15:00+03:00,39,143,80,30,9,2,2
2022-12-25 19:30:00+03:00,39,163,80,30,10,2,2
2022-12-25 19:45:00+03:00,38,174,80,30,10,2,2
2022-12-25 20:00:00+03:00,36,150,80,30,9,2,2
2022-12-25 20:15:00+03:00,30,163,80,30,8,2,2
2022-12-25 20:30:00+03:00,32,143,80,30,8,2,2
2022-12-25 20:45:00+03:00,34,140,80,30,8,2,2
2022-12-25 21:00:00+03:00,29,167,80,30,8,2,2
2022-12-25 21:15:00+03:00,26,195,80,30,8,2,2
2022-12-25 21:30:00+03:00,22,206,80,30,8,2,2
2022-12-25 21:45:00+03:00,25,142,80,30,6,2,0
2022-12-25 22:00:00+03:00,21,181,80,30,7,2,0
2022-12-25 22:15:00+03:00,17,150,80,30,5,1,0
2022-12-25 22:30:00+03:00,16,199,80,30,6,2,0
2022-12-25 22:45:00+03:00,14,119,80,30,4,1,0
2022-12-25 23:00:00+03:00,11,127,80,30,3,1,0
2022-12-25 23:15:00+03:00,11,71,80,30,2,1,0
2022-12-25 23:30:00+03:00,7,93,80,30,2,1,0
2022-12-25 23:45:00+03:00,8,154,80,30,3,1,0
2022-12-26 00:00:00+03:00,11,150,80,30,4,1,0
2022-12-26 00:15:00+03:00,5,83,80,30,2,1,0
2022-12-26 00:30:00+03:00,7,256,80,30,4,1,0
2022-12-26 00:45:00+03:00,10,84,80,30,3,1,0
2022-12-26 01:00:00+03:00,8,147,80,30,3,1,0
2022-12-26 01:15:00+03:00,14,80,80,30,3,1,0
2022-12-26 01:30:00+03:00,14,168,80,30,5,1,0
2022-12-26 01:45:00+03:00,13,143,80,30,4,1,0
2022-12-26 02:00:00+03:00,17,128,80,30,5,1,0
2022-12-26 02:15:00+03:00,21,180,80,30,7,2,0
2022-12-26 02:30:00+03:00,26,124,80,30,6,2,0
2022-12-26 02:45:00+03:00,33,166,80,30,9,2,0
2022-12-26 03:00:00+03:00,47,209,80,30,14,3,0
2022-12-26 03:15:00+03:00,40,214,80,30,13,3,0
2022-12-26 03:30:00+03:00,44,159,80,30,11,3,0
2022-12-26 03:45:00+03:00,53,122,80,30,10,2,0
2022-12-26 04:00:00+03:00,59,153,80,30,13,3,0
2022-12-26 04:15:00+03:00,68,165,80,30,16,4,0
2022-12-26 04:30:00+03:00,70,157,80,30,16,4,0
2022-12-26 04:45:00+03:00,76,154,80,30,16,4,0
2022-12-26 05:00:00+03:00,95,159,80,30,20,4,0
2022-12-26 05:15:00+03:00,120,239,80,30,37,8,0
2022-12-26 05:30:00+03:00,128,242,80,30,39,8,0
2022-12-26 05:45:00+03:00,143,260,80,30,47,10,0
2022-12-26 06:00:00+03:00,145,163,80,30,30,6,6
2022-12-26 06:15:00+03:00,161,507,80,30,99,20,12
2022-12-26 06:30:00+03:00,167,217,80,30,45,9,12
2022-12-26 06:45:00+03:00,192,256,80,30,60,12,12
2022-12-26 07:00:00+03:00,203,376,80,30,92,19,19
2022-12-26 07:15:00+03:00,227,388,80,30,106,22,22
2022-12-26 07:30:00+03:00,270,310,80,30,100,20,22
2022-12-26 07:45:00+03:00,296,270,80,30,96,20,36
2022-12-26 08:00:00+03:00,325,366,80,30,141,29,36
2022-12-26 08:15:00+03:00,360,261,80,30,111,23,36
2022-12-26 08:30:00+03:00,412,359,80,30,173,35,36
2022-12-26 08:45:00+03:00,448,350,80,30,183,37,37
2022-12-26 09:00:00+03:00,517,446,80,30,267,54,57
2022-12-26 09:15:00+03:00,615,350,80,30,249,50,66
2022-12-26 09:30:00+03:00,694,435,80,30,347,70,67
2022-12-26 09:45:00+03:00,736,470,80,30,397,80,76
2022-12-26 10:00:00+03:00,763,471,80,30,412,83,81
2022-12-26 10:15:00+03:00,786,451,80,30,406,82,89
2022-12-26 10:30:00+03:00,795,432,80,30,394,79,95
2022-12-26 10:45:00+03:00,803,467,80,30,429,86,98
2022-12-26 11:00:00+03:00,819,504,80,30,472,95,98
2022-12-26 11:15:00+03:00,822,499,80,30,469,94,98
2022-12-26 11:30:00+03:00,806,474,80,30,437,88,98
2022-12-26 11:45:00+03:00,805,380,80,30,351,71,98
2022-12-26 12:00:00+03:00,804,439,80,30,404,81,100
2022-12-26 12:15:00+03:00,800,582,80,30,532,107,101
2022-12-26 12:30:00+03:00,805,470,80,30,433,87,101
2022-12-26 12:45:00+03:00,803,576,80,30,529,106,104
2022-12-26 13:00:00+03:00,784,454,80,30,408,82,104
2022-12-26 13:15:00+03:00,757,466,80,30,405,81,104
2022-12-26 13:30:00+03:00,752,420,80,30,363,73,104
2022-12-26 13:45:00+03:00,741,469,80,30,399,80,104
2022-12-26 14:00:00+03:00,740,471,80,30,400,80,104
2022-12-26 14:15:00+03:00,748,490,80,30,420,84,104
2022-12-26 14:30:00+03:00,765,431,80,30,378,76,104
2022-12-26 14:45:00+03:00,768,454,80,30,400,80,104
2022-12-26 15:00:00+03:00,750,471,80,30,405,81,98
2022-12-26 15:15:00+03:00,725,415,80,30,346,70,92
2022-12-26 15:30:00+03:00,706,558,80,30,452,91,92
2022-12-26 15:45:00+03:00,694,583,80,30,464,93,92
2022-12-26 16:00:00+03:00,653,504,80,30,378,76,85
2022-12-26 16:15:00+03:00,610,557,80,30,391,79,82
2022-12-26 16:30:00+03:00,582,455,80,30,306,62,82
2022-12-26 16:45:00+03:00,539,495,80,30,308,62,68
2022-12-26 17:00:00+03:00,483,584,80,30,326,66,68
2022-12-26 17:15:00+03:00,447,483,80,30,251,51,68
2022-12-26 17:30:00+03:00,408,369,80,30,176,36,68
2022-12-26 17:45:00+03:00,367,438,80,30,188,38,67
2022-12-26 18:00:00+03:00,337,369,80,30,147,30,47
2022-12-26 18:15:00+03:00,270,592,80,30,188,38,38
2022-12-26 18:30:00+03:00,230,291,80,30,81,17,37
2022-12-26 18:45:00+03:00,206,566,80,30,139,28,28
2022-12-26 19:00:00+03:00,186,657,80,30,146,30,23
2022-12-26 19:15:00+03:00,154,380,80,30,72,15,15
2022-12-26 19:30:00+03:00,139,504,80,30,86,18,9
2022-12-26 19:45:00+03:00,129,188,80,30,31,7,6
2022-12-26 20:00:00+03:00,115,175,80,30,26,6,6
2022-12-26 20:15:00+03:00,104,448,80,30,58,12,6
2022-12-26 20:30:00+03:00,106,166,80,30,23,5,6
2022-12-26 20:45:00+03:00,96,587,80,30,70,14,6
2022-12-26 21:00:00+03:00,88,170,80,30,20,4,4
2022-12-26 21:15:00+03:00,65,440,80,30,37,8,3
2022-12-26 21:30:00+03:00,70,157,80,30,16,4,3
2022-12-26 21:45:00+03:00,62,171,80,30,15,3,0
2022-12-26 22:00:00+03:00,60,169,80,30,15,3,0
2022-12-26 22:15:00+03:00,42,177,80,30,11,3,0
2022-12-26 22:30:00+03:00,40,193,80,30,12,3,0
2022-12-26 22:45:00+03:00,38,168,80,30,10,2,0
2022-12-26 23:00:00+03:00,29,196,80,30,9,2,0
2022-12-26 23:15:00+03:00,28,197,80,30,9,2,0
2022-12-26 23:30:00+03:00,24,211,80,30,8,2,0
2022-12-26 23:45:00+03:00,19,180,80,30,6,2,0
2022-12-27 00:00:00+03:00,18,176,80,30,6,2,0
2022-12-27 00:15:00+03:00,11,174,80,30,4,1,0
2022-12-27 00:30:00+03:00,14,163,80,30,5,1,0
2022-12-27 00:45:00+03:00,15,153,80,30,5,1,0
2022-12-27 01:00:00+03:00,11,152,80,30,4,1,0
2022-12-27 01:15:00+03:00,14,139,80,30,4,1,0
2022-12-27 01:30:00+03:00,16,185,80,30,6,2,0
2022-12-27 01:45:00+03:00,17,186,80,30,6,2,0
2022-12-27 02:00:00+03:00,21,160,80,30,6,2,0
2022-12-27 02:15:00+03:00,27,152,80,30,7,2,0
2022-12-27 02:30:00+03:00,32,251,80,30,12,3,0
2022-12-27 02:45:00+03:00,35,177,80,30,10,2,0
2022-12-27 03:00:00+03:00,38,296,80,30,16,4,0
2022-12-27 03:15:00+03:00,44,142,80,30,10,2,0
2022-12-27 03:30:00+03:00,52,165,80,30,13,3,0
2022-12-27 03:45:00+03:00,54,179,80,30,14,3,0
2022-12-27 04:00:00+03:00,64,345,80,30,29,6,0
2022-12-27 04:15:00+03:00,68,213,80,30,20,4,0
2022-12-27 04:30:00+03:00,74,161,80,30,17,4,0
2022-12-27 04:45:00+03:00,77,170,80,30,18,4,0
2022-12-27 05:00:00+03:00,89,162,80,30,20,4,0
2022-12-27 05:15:00+03:00,109,167,80,30,24,5,0
2022-12-27 05:30:00+03:00,124,293,80,30,46,10,0
2022-12-27 05:45:00+03:00,131,203,80,30,34,7,0
2022-12-27 06:00:00+03:00,145,521,80,30,92,19,19
2022-12-27 06:15:00+03:00,154,405,80,30,76,16,19
2022-12-27 06:30:00+03:00,184,268,80,30,61,13,19
2022-12-27 06:45:00+03:00,185,397,80,30,89,18,19
2022-12-27 07:00:00+03:00,227,515,80,30,139,28,28
2022-12-27 07:15:00+03:00,240,430,80,30,123,25,28
2022-12-27 07:30:00+03:00,275,171,80,30,57,12,31
2022-12-27 07:45:00+03:00,299,661,80,30,232,47,35
2022-12-27 08:00:00+03:00,341,319,80,30,129,26,35
2022-12-27 08:15:00+03:00,377,350,80,30,155,31,42
2022-12-27 08:30:00+03:00,435,412,80,30,209,42,42
2022-12-27 08:45:00+03:00,487,535,80,30,302,61,57
2022-12-27 09:00:00+03:00,566,403,80,30,264,53,57
2022-12-27 09:15:00+03:00,634,580,80,30,422,85,64
2022-12-27 09:30:00+03:00,741,544,80,30,462,93,74
2022-12-27 09:45:00+03:00,779,525,80,30,468,94,80
2022-12-27 10:00:00+03:00,801,527,80,30,483,97,82
2022-12-27 10:15:00+03:00,829,505,80,30,479,96,87
2022-12-27 10:30:00+03:00,834,510,80,30,486,98,91
2022-12-27 10:45:00+03:00,819,470,80,30,441,89,91
2022-12-27 11:00:00+03:00,807,460,80,30,425,85,91
2022-12-27 11:15:00+03:00,816,552,80,30,515,103,93
2022-12-27 11:30:00+03:00,805,499,80,30,460,92,93
2022-12-27 11:45:00+03:00,772,433,80,30,383,77,93
2022-12-27 12:00:00+03:00,760,632,80,30,549,110,96
2022-12-27 12:15:00+03:00,744,479,80,30,409,82,96
2022-12-27 12:30:00+03:00,743,609,80,30,518,104,96
2022-12-27 12:45:00+03:00,733,403,80,30,339,68,96
2022-12-27 13:00:00+03:00,718,447,80,30,369,74,96
2022-12-27 13:15:00+03:00,705,455,80,30,369,74,96
2022-12-27 13:30:00+03:00,713,429,80,30,352,71,96
2022-12-27 13:45:00+03:00,702,376,80,30,304,61,96
2022-12-27 14:00:00+03:00,715,424,80,30,348,70,96
2022-12-27 14:15:00+03:00,703,434,80,30,351,71,96
2022-12-27 14:30:00+03:00,681,381,80,30,299,60,96
2022-12-27 14:45:00+03:00,674,547,80,30,423,85,96
2022-12-27 15:00:00+03:00,653,447,80,30,336,68,77
2022-12-27 15:15:00+03:00,642,477,80,30,352,71,77
2022-12-27 15:30:00+03:00,628,517,80,30,374,75,77
2022-12-27 15:45:00+03:00,608,447,80,30,313,63,77
2022-12-27 16:00:00+03:00,569,438,80,30,288,58,68
2022-12-27 16:15:00+03:00,540,431,80,30,269,54,68
2022-12-27 16:30:00+03:00,531,501,80,30,308,62,65
2022-12-27 16:45:00+03:00,485,472,80,30,266,54,61
2022-12-27 17:00:00+03:00,454,383,80,30,203,41,61
2022-12-27 17:15:00+03:00,405,431,80,30,204,41,54
2022-12-27 17:30:00+03:00,364,489,80,30,208,42,54
2022-12-27 17:45:00+03:00,333,498,80,30,195,39,39
2022-12-27 18:00:00+03:00,286,501,80,30,169,34,39
2022-12-27 18:15:00+03:00,229,575,80,30,156,32,32
2022-12-27 18:30:00+03:00,214,414,80,30,107,22,22
2022-12-27 18:45:00+03:00,180,643,80,30,139,28,16
2022-12-27 19:00:00+03:00,168,330,80,30,68,14,14
2022-12-27 19:15:00+03:00,143,280,80,30,50,10,9
2022-12-27 19:30:00+03:00,128,323,80,30,52,11,5
2022-12-27 19:45:00+03:00,117,217,80,30,33,7,5
2022-12-27 20:00:00+03:00,111,247,80,30,35,7,5
2022-12-27 20:15:00+03:00,94,155,80,30,20,4,3
2022-12-27 20:30:00+03:00,87,165,80,30,20,4,3
2022-12-27 20:45:00+03:00,81,411,80,30,43,9,3
2022-12-27 21:00:00+03:00,75,160,80,30,17,4,0
2022-12-27 21:15:00+03:00,64,371,80,30,32,7,0
2022-12-27 21:30:00+03:00,54,175,80,30,14,3,0
2022-12-27 21:45:00+03:00,53,161,80,30,13,3,0
2022-12-27 22:00:00+03:00,45,180,80,30,12,3,0
2022-12-27 22:15:00+03:00,38,181,80,30,11,3,0
2022-12-27 22:30:00+03:00,35,170,80,30,9,2,0
2022-12-27 22:45:00+03:00,30,189,80,30,9,2,0
2022-12-27 23:00:00+03:00,27,204,80,30,9,2,0
2022-12-27 23:15:00+03:00,25,190,80,30,8,2,0
2022-12-27 23:30:00+03:00,19,191,80,30,7,2,0
2022-12-27 23:45:00+03:00,17,167,80,30,5,1,0
2022-12-28 00:00:00+03:00,16,186,80,30,6,2,0
2022-12-28 00:15:00+03:00,18,167,80,30,6,2,0
2022-12-28 00:30:00+03:00,15,122,80,30,4,1,0
2022-12-28 00:45:00+03:00,15,169,80,30,5,1,0
2022-12-28 01:00:00+03:00,13,135,80,30,4,1,0
2022-12-28 01:15:00+03:00,18,189,80,30,6,2,0
2022-12-28 01:30:00+03:00,18,149,80,30,5,1,0
2022-12-28 01:45:00+03:00,18,144,80,30,5,1,0
2022-12-28 02:00:00+03:00,19,344,80,30,11,3,0
2022-12-28 02:15:00+03:00,21,146,80,30,6,2,0
2022-12-28 02:30:00+03:00,34,196,80,30,10,2,0
2022-12-28 02:45:00+03:00,35,255,80,30,13,3,0
2022-12-28 03:00:00+03:00,41,252,80,30,15,3,0
2022-12-28 03:15:00+03:00,45,345,80,30,22,5,0
2022-12-28 03:30:00+03:00,49,158,80,30,12,3,0
2022-12-28 03:45:00+03:00,53,171,80,30,13,3,0
2022-12-28 04:00:00+03:00,61,159,80,30,14,3,0
2022-12-28 04:15:00+03:00,68,258,80,30,24,5,0
2022-12-28 04:30:00+03:00,74,404,80,30,39,8,0
2022-12-28 04:45:00+03:00,89,162,80,30,20,4,0
2022-12-28 05:00:00+03:00,91,457,80,30,53,11,0
2022-12-28 05:15:00+03:00,103,176,80,30,24,5,0
2022-12-28 05:30:00+03:00,115,282,80,30,41,9,0
2022-12-28 05:45:00+03:00,128,234,80,30,38,8,0
2022-12-28 06:00:00+03:00,147,270,80,30,50,10,12
2022-12-28 06:15:00+03:00,153,228,80,30,44,9,13
2022-12-28 06:30:00+03:00,172,161,80,30,35,7,16
2022-12-28 06:45:00+03:00,181,167,80,30,38,8,19
2022-12-28 07:00:00+03:00,203,496,80,30,121,25,24
2022-12-28 07:15:00+03:00,229,352,80,30,97,20,25
2022-12-28 07:30:00+03:00,245,346,80,30,102,21,25
2022-12-28 07:45:00+03:00,266,307,80,30,98,20,25
2022-12-28 08:00:00+03:00,306,427,80,30,154,31,36
2022-12-28 08:15:00+03:00,347,216,80,30,89,18,36
2022-12-28 08:30:00+03:00,395,215,80,30,101,21,47
2022-12-28 08:45:00+03:00,448,317,80,30,166,34,47
2022-12-28 09:00:00+03:00,515,460,80,30,274,55,64
2022-12-28 09:15:00+03:00,603,456,80,30,317,64,64
2022-12-28 09:30:00+03:00,691,428,80,30,340,68,68
2022-12-28 09:45:00+03:00,716,442,80,30,364,73,73
2022-12-28 10:00:00+03:00,749,470,80,30,404,81,79
2022-12-28 10:15:00+03:00,770,458,80,30,404,81,79
2022-12-28 10:30:00+03:00,804,446,80,30,411,83,82
2022-12-28 10:45:00+03:00,798,459,80,30,420,84,86
2022-12-28 11:00:00+03:00,797,486,80,30,443,89,90
2022-12-28 11:15:00+03:00,794,424,80,30,386,78,90
2022-12-28 11:30:00+03:00,780,515,80,30,460,92,90
2022-12-28 11:45:00+03:00,761,540,80,30,471,95,90
2022-12-28 12:00:00+03:00,762,445,80,30,389,78,90
2022-12-28 12:15:00+03:00,728,512,80,30,427,86,90
2022-12-28 12:30:00+03:00,701,456,80,30,367,74,94
2022-12-28 12:45:00+03:00,696,449,80,30,359,72,94
2022-12-28 13:00:00+03:00,691,413,80,30,328,66,94
2022-12-28 13:15:00+03:00,695,484,80,30,386,78,94
2022-12-28 13:30:00+03:00,690,472,80,30,374,75,94
2022-12-28 13:45:00+03:00,698,579,80,30,463,93,94
2022-12-28 14:00:00+03:00,688,548,80,30,433,87,94
2022-12-28 14:15:00+03:00,690,490,80,30,388,78,94
2022-12-28 14:30:00+03:00,697,526,80,30,421,85,94
2022-12-28 14:45:00+03:00,669,558,80,30,429,86,94
2022-12-28 15:00:00+03:00,661,466,80,30,354,71,82
2022-12-28 15:15:00+03:00,641,430,80,30,318,64,81
2022-12-28 15:30:00+03:00,643,470,80,30,348,70,78
2022-12-28 15:45:00+03:00,632,487,80,30,354,71,75
2022-12-28 16:00:00+03:00,595,380,80,30,261,53,70
2022-12-28 16:15:00+03:00,565,525,80,30,342,69,69
2022-12-28 16:30:00+03:00,526,429,80,30,261,53,69
2022-12-28 16:45:00+03:00,481,373,80,30,209,42,69
2022-12-28 17:00:00+03:00,448,518,80,30,270,54,58
2022-12-28 17:15:00+03:00,381,354,80,30,159,32,58
2022-12-28 17:30:00+03:00,360,554,80,30,233,47,47
2022-12-28 17:45:00+03:00,321,421,80,30,159,32,47
2022-12-28 18:00:00+03:00,295,376,80,30,132,27,30
2022-12-28 18:15:00+03:00,231,447,80,30,123,25,30
2022-12-28 18:30:00+03:00,212,286,80,30,74,15,26
2022-12-28 18:45:00+03:00,195,249,80,30,60,12,21
2022-12-28 19:00:00+03:00,179,281,80,30,62,13,15
2022-12-28 19:15:00+03:00,142,410,80,30,72,15,15
2022-12-28 19:30:00+03:00,130,357,80,30,58,12,12
2022-12-28 19:45:00+03:00,124,240,80,30,38,8,8
2022-12-28 20:00:00+03:00,104,319,80,30,42,9,4
2022-12-28 20:15:00+03:00,93,189,80,30,24,5,4
2022-12-28 20:30:00+03:00,82,179,80,30,20,4,4
2022-12-28 20:45:00+03:00,78,196,80,30,21,5,4
2022-12-28 21:00:00+03:00,71,435,80,30,40,8,4
2022-12-28 21:15:00+03:00,70,180,80,30,18,4,4
2022-12-28 21:30:00+03:00,60,381,80,30,30,6,0
2022-12-28 21:45:00+03:00,52,199,80,30,15,3,0
2022-12-28 22:00:00+03:00,46,188,80,30,13,3,0
2022-12-28 22:15:00+03:00,47,216,80,30,15,3,0
2022-12-28 22:30:00+03:00,40,190,80,30,12,3,0
2022-12-28 22:45:00+03:00,27,195,80,30,9,2,0
2022-12-28 23:00:00+03:00,29,152,80,30,7,2,0
2022-12-28 23:15:00+03:00,22,196,80,30,7,2,0
2022-12-28 23:30:00+03:00,19,185,80,30,6,2,0
2022-12-28 23:45:00+03:00,18,198,80,30,7,2,0
2022-12-29 00:00:00+03:00,18,162,80,30,6,2,0
2022-12-29 00:15:00+03:00,15,193,80,30,6,2,0
2022-12-29 00:30:00+03:00,14,168,80,30,5,1,0
2022-12-29 00:45:00+03:00,11,172,80,30,4,1,0
2022-12-29 01:00:00+03:00,16,181,80,30,6,2,0
2022-12-29 01:15:00+03:00,11,173,80,30,4,1,0
2022-12-29 01:30:00+03:00,16,165,80,30,5,1,0
2022-12-29 01:45:00+03:00,25,159,80,30,7,2,0
2022-12-29 02:00:00+03:00,17,156,80,30,5,1,0
2022-12-29 02:15:00+03:00,26,143,80,30,7,2,0
2022-12-29 02:30:00+03:00,33,233,80,30,12,3,0
